out_path,rel_path,file_name,eye_label,x0,y0,x1,y1,out_size,pad_scale,screen_x,screen_y,rvec_x,rvec_y,rvec_z,tvec_x,tvec_y,tvec_z,fc_x,fc_y,fc_z,gt_x,gt_y,gt_z,gaze_dx,gaze_dy,gaze_dz,gaze_ux,gaze_uy,gaze_uz,subject_id
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day12_0437.jpg_R.png,day12/0437.jpg,day12_0437.jpg_R.png,right,545,369,653,477,64,0.4,776.0,470.0,-0.237857,-0.004388,0.016085,20.511646,27.678794,457.407143,20.159223,49.897116,452.019126,-56.442343,103.173532,-20.557729,-76.601566,53.276416,-472.576855,-0.159023,0.110601,-0.98106,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day27_0083.jpg_L.png,day27/0083.jpg,day27_0083.jpg_L.png,left,648,373,756,481,64,0.4,546.0,742.0,-0.138441,-0.011214,0.005983,-2.132553,24.813107,398.788313,-2.251201,47.458948,395.632281,-4.608314,163.459784,-26.411677,-2.357113,116.000836,-422.043958,-0.005385,0.265023,-0.964227,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day24_1090.jpg_L.png,day24/1090.jpg,day24_1090.jpg_L.png,left,728,328,828,428,64,0.4,1016.0,618.0,-0.161951,0.05197,-0.033378,31.886513,6.964405,422.172754,32.549912,29.517607,418.468472,-109.713462,136.860822,-17.456894,-142.263374,107.343215,-435.925366,-0.302078,0.22793,-0.925633,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day04_0590.jpg_R.png,day04/0590.jpg,day04_0590.jpg_R.png,right,552,400,633,480,64,0.4,1048.0,508.0,-0.151127,-0.063641,0.00397,16.020061,40.937266,532.899201,16.039401,63.54157,529.456264,-117.061598,112.33256,-16.139867,-133.100999,48.79099,-545.596131,-0.236115,0.086553,-0.967863,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day29_0205.jpg_R.png,day29/0205.jpg,day29_0205.jpg_R.png,right,536,307,616,387,64,0.4,1237.0,413.0,-0.354108,0.028424,0.016464,7.042611,-8.834522,537.504548,6.560193,12.608915,529.58274,-159.412636,91.539924,-12.224532,-165.972829,78.931009,-541.807272,-0.290097,0.13796,-0.947001,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day27_0454.jpg_R.png,day27/0454.jpg,day27_0454.jpg_R.png,right,528,351,646,470,64,0.4,290.0,610.0,-0.105777,0.046154,-0.034788,19.778772,15.505288,351.33835,20.516537,38.228719,348.907268,52.263126,133.31276,-29.899393,31.746589,95.084041,-378.806661,0.081018,0.242657,-0.966723,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day09_0455.jpg_L.png,day09/0455.jpg,day09_0455.jpg_L.png,left,917,323,1025,431,64,0.4,593.0,274.0,-0.402732,0.28291,0.067364,113.245069,4.921605,421.175313,110.491336,25.919344,412.554368,-15.980348,58.887245,-22.342982,-126.471684,32.967901,-434.89735,-0.278503,0.072599,-0.957688,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day07_0186.jpg_R.png,day07/0186.jpg,day07_0186.jpg_R.png,right,558,357,661,459,64,0.4,851.0,383.0,-0.1272,0.267744,0.00554,26.144631,17.351063,384.956606,25.633282,40.0321,382.107424,-73.341538,83.894271,-18.660643,-98.97482,43.862171,-400.768067,-0.238417,0.105658,-0.965398,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day11_0289.jpg_L.png,day11/0289.jpg,day11_0289.jpg_L.png,left,703,394,798,490,64,0.4,10.0,453.0,-0.437527,0.020448,0.022895,23.662173,34.53959,450.857006,23.05465,55.245044,441.175898,114.442389,97.515381,-33.62615,91.387739,42.270337,-474.802048,0.188288,0.08709,-0.978245,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day08_0582.jpg_L.png,day08/0582.jpg,day08_0582.jpg_L.png,left,630,295,703,368,64,0.4,849.0,37.0,-0.344809,0.021322,-0.044519,-8.294378,-17.710677,592.234411,-7.380114,3.786342,584.498065,-73.549551,6.493082,-16.285212,-66.169437,2.70674,-600.783277,-0.109476,0.004478,-0.993979,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day02_0614.jpg_R.png,day02/0614.jpg,day02_0614.jpg_R.png,right,625,406,720,502,64,0.4,1238.0,740.0,-0.084065,0.330823,-0.051077,52.537593,38.292357,426.089728,53.36763,61.047844,424.014249,-159.017422,164.688602,-14.484845,-212.385052,103.640758,-438.499094,-0.426367,0.208061,-0.880296,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day14_0093.jpg_R.png,day14/0093.jpg,day14_0093.jpg_R.png,right,510,307,604,402,64,0.4,831.0,730.0,-0.320087,-0.037059,-0.018763,1.272318,-4.950219,474.583556,1.828356,16.749608,467.399053,-68.222794,161.465858,-21.421772,-70.05115,144.71625,-488.820825,-0.136132,0.28123,-0.949936,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day04_0740.jpg_R.png,day04/0740.jpg,day04_0740.jpg_R.png,right,470,294,559,382,64,0.4,425.0,782.0,-0.126035,0.113847,-0.041651,-16.847723,-13.369336,447.14758,-16.063839,9.294751,444.226371,22.465944,172.114247,-28.77331,38.529783,162.819496,-472.999681,0.076795,0.324522,-0.942755,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day04_1139.jpg_R.png,day04/1139.jpg,day04_1139.jpg_R.png,right,603,367,693,458,64,0.4,650.0,72.0,-0.118244,-0.048527,-0.055172,44.096436,21.217628,469.772704,45.41936,43.888309,467.108335,-29.080679,13.840165,-19.954804,-74.500039,-30.048144,-487.063139,-0.150919,-0.06087,-0.98667,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day08_0495.jpg_L.png,day08/0495.jpg,day08_0495.jpg_L.png,left,645,234,726,316,64,0.4,451.0,441.0,-0.472241,-0.056136,-0.102323,-1.335558,-41.027286,489.100135,1.210011,-20.779329,478.787565,16.019771,95.899325,-25.950678,14.80976,116.678654,-504.738243,0.028576,0.225135,-0.973908,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day18_0237.jpg_L.png,day18/0237.jpg,day18_0237.jpg_L.png,left,780,314,879,412,64,0.4,447.0,366.0,-0.121054,0.015841,-0.030411,54.98,0.355799,426.229715,55.651613,23.042941,423.463617,16.770466,79.112972,-25.49717,-38.881147,56.070031,-448.960787,-0.085619,0.123471,-0.988648,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day25_0664.jpg_R.png,day25/0664.jpg,day25_0664.jpg_R.png,right,500,275,603,377,64,0.4,539.0,594.0,-0.035552,0.125658,0.000731,2.977027,-15.563578,405.382524,2.909351,7.286999,404.572992,-3.326272,130.336878,-25.501375,-6.235623,123.049879,-430.074367,-0.013938,0.275049,-0.961329,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day26_0197.jpg_L.png,day26/0197.jpg,day26_0197.jpg_L.png,left,699,353,770,423,64,0.4,31.0,637.0,-0.348182,0.04528,-0.033279,32.366486,15.597952,595.398548,32.933353,37.078771,587.584341,110.104614,138.724997,-34.546176,77.171261,101.646226,-622.130517,0.121513,0.160051,-0.979601,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day23_0648.jpg_L.png,day23/0648.jpg,day23_0648.jpg_L.png,left,707,309,801,402,64,0.4,630.0,291.0,-0.079807,0.024691,-0.024881,25.865144,-2.850993,453.262866,26.410819,19.934177,451.433379,-24.203978,62.779579,-21.824424,-50.614797,42.845402,-473.257803,-0.105915,0.089657,-0.990325,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day23_0041.jpg_L.png,day23/0041.jpg,day23_0041.jpg_L.png,left,695,482,771,558,64,0.4,346.0,252.0,-0.453323,0.031337,-0.066011,28.485888,90.403259,561.062893,29.783167,110.910914,551.034839,39.090934,53.367796,-26.441903,9.307767,-57.543118,-577.476742,0.016037,-0.099142,-0.994944,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day11_0114.jpg_L.png,day11/0114.jpg,day11_0114.jpg_L.png,left,713,375,790,453,64,0.4,342.0,695.0,-0.614883,-0.033411,-0.015742,34.280521,26.612096,528.842393,34.845659,45.286904,515.661312,40.821145,152.45227,-29.596221,5.975486,107.165366,-545.257533,0.010753,0.19284,-0.981171,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day04_0948.jpg_R.png,day04/0948.jpg,day04_0948.jpg_R.png,right,516,272,615,370,64,0.4,589.0,344.0,-0.023026,-0.01833,0.004786,7.542343,-17.967528,429.719554,7.437754,4.891161,429.192148,-14.955465,74.535776,-22.899387,-22.393219,69.644615,-452.091535,-0.048896,0.152072,-0.987159,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day15_0339.jpg_L.png,day15/0339.jpg,day15_0339.jpg_L.png,left,680,362,762,445,64,0.4,777.0,375.0,-0.233503,0.043423,0.008093,18.348,20.975485,535.29538,18.049315,43.21934,530.010449,-56.845113,81.925513,-19.878846,-74.894428,38.706173,-549.889295,-0.134626,0.069576,-0.988451,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day23_0087.jpg_L.png,day23/0087.jpg,day23_0087.jpg_L.png,left,710,326,814,431,64,0.4,12.0,304.0,-0.144928,-0.073814,-0.007511,21.882469,6.134093,390.849651,22.175488,28.758862,387.556817,113.714378,64.190586,-32.553947,91.53889,35.431724,-420.110764,0.212178,0.082127,-0.973774,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day24_0740.jpg_L.png,day24/0740.jpg,day24_0740.jpg_L.png,left,689,418,761,491,64,0.4,1256.0,390.0,-0.337016,0.04599,-0.001023,26.395871,53.893349,591.91205,26.243317,75.472319,584.353375,-163.69558,86.441103,-11.737251,-189.938897,10.968784,-596.090626,-0.303554,0.01753,-0.952653,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day09_0681.jpg_L.png,day09/0681.jpg,day09_0681.jpg_L.png,left,735,258,825,348,64,0.4,132.0,44.0,-0.060623,0.098848,-0.004093,42.089392,-29.016832,481.95833,42.114346,-6.193981,480.570667,86.44724,6.322153,-28.677248,44.332894,12.516134,-509.247915,0.086702,0.024478,-0.995934,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day02_0018.jpg_R.png,day02/0018.jpg,day02_0018.jpg_R.png,right,551,391,632,473,64,0.4,656.0,203.0,-0.081483,0.239668,-0.03774,15.425815,33.551977,499.511105,16.05731,56.325301,497.565423,-30.171739,43.157938,-20.763917,-46.229049,-13.167363,-518.32934,-0.088808,-0.025295,-0.995728,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day01_0500.jpg_L.png,day01/0500.jpg,day01_0500.jpg_L.png,left,680,471,783,574,64,0.4,479.0,769.0,-0.179292,0.161947,-0.012736,18.092566,74.841506,469.26228,18.050606,97.338957,465.17918,10.392391,169.337093,-27.753146,-7.658215,71.998136,-492.932326,-0.015371,0.14451,-0.989384,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day27_0222.jpg_L.png,day27/0222.jpg,day27_0222.jpg_L.png,left,699,326,802,428,64,0.4,87.0,360.0,-0.405012,-0.000863,-0.048224,19.134508,6.865302,414.475866,20.210783,27.854621,405.470373,97.085591,76.89883,-31.652844,76.874808,49.044209,-437.123217,0.172159,0.109833,-0.978927,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day11_0380.jpg_L.png,day11/0380.jpg,day11_0380.jpg_L.png,left,717,306,807,396,64,0.4,1034.0,113.0,-0.30992,0.126822,0.046934,35.63258,-7.651593,501.369204,34.134691,14.100803,494.484558,-114.684719,23.941551,-13.629738,-148.81941,9.840748,-508.114296,-0.281029,0.018583,-0.959519,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day21_0508.jpg_L.png,day21/0508.jpg,day21_0508.jpg_L.png,left,709,243,821,354,64,0.4,212.0,440.0,-0.213577,-0.01132,0.003272,20.052124,-25.248772,377.268597,20.005422,-2.903393,372.421883,69.345732,95.096719,-30.058141,49.34031,98.000112,-402.480024,0.118275,0.234918,-0.964793,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day11_0367.jpg_L.png,day11/0367.jpg,day11_0367.jpg_L.png,left,721,307,809,395,64,0.4,1028.0,323.0,-0.395817,0.122327,0.067641,38.446997,-8.14247,509.962233,36.399947,12.906006,501.268557,-112.948843,70.901677,-15.195661,-149.34879,57.995671,-516.464218,-0.276191,0.107252,-0.9551,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day26_0149.jpg_L.png,day26/0149.jpg,day26_0149.jpg_L.png,left,665,256,765,357,64,0.4,421.0,132.0,-0.037505,0.115254,-0.002553,6.721149,-25.171154,441.990383,6.730021,-2.322278,441.131576,22.129338,26.706801,-24.314975,15.399317,29.029079,-465.446551,0.033003,0.062213,-0.997517,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day26_0455.jpg_L.png,day26/0455.jpg,day26_0455.jpg_L.png,left,718,281,826,389,64,0.4,553.0,541.0,-0.065754,0.079286,0.066649,26.392366,-13.981175,403.474658,24.812721,8.783748,402.0353,-6.5503,118.51528,-24.891222,-31.363021,109.731532,-426.926522,-0.07097,0.248308,-0.966078,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day12_0343.jpg_R.png,day12/0343.jpg,day12_0343.jpg_R.png,right,557,400,637,480,64,0.4,707.0,523.0,-0.219622,0.078441,-0.034666,18.311351,39.479659,532.715663,18.900621,61.782111,527.709451,-40.946216,114.861907,-22.114716,-59.846837,53.079796,-549.824167,-0.107713,0.095534,-0.989581,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day02_0128.jpg_R.png,day02/0128.jpg,day02_0128.jpg_R.png,right,458,323,561,425,64,0.4,996.0,11.0,-0.073021,0.281041,-0.003193,-12.953341,4.003095,376.076875,-13.11432,26.807459,374.420427,-106.398691,1.033242,-13.573493,-93.284371,-25.774217,-387.99392,-0.23328,-0.064455,-0.970271,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day23_0135.jpg_L.png,day23/0135.jpg,day23_0135.jpg_L.png,left,718,308,816,405,64,0.4,1273.0,417.0,-0.371922,-0.03424,0.020836,26.905044,-4.217345,418.95301,26.58356,17.079707,410.637905,-167.437719,92.52188,-11.632645,-194.021279,75.442173,-422.27055,-0.412114,0.160244,-0.89693,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day26_0366.jpg_R.png,day26/0366.jpg,day26_0366.jpg_R.png,right,539,378,623,462,64,0.4,54.0,339.0,-0.1963,-0.034898,-0.111692,10.769566,25.115215,507.539144,13.37922,47.399599,503.134068,104.40914,72.12143,-32.074682,91.02992,24.721831,-535.20875,0.167501,0.04549,-0.984822,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day08_0696.jpg_L.png,day08/0696.jpg,day08_0696.jpg_L.png,left,679,381,756,458,64,0.4,436.0,566.0,-0.210413,0.044855,-0.018123,19.073715,31.996614,565.276786,19.377403,54.353691,560.493724,19.603077,123.824099,-27.079521,0.225674,69.470408,-587.573245,0.000381,0.117415,-0.993083,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day08_0415.jpg_R.png,day08/0415.jpg,day08_0415.jpg_R.png,right,572,412,647,486,64,0.4,950.0,126.0,-0.377267,-0.174273,0.14555,23.223392,57.067256,607.982399,20.741477,78.092889,599.346912,-95.917293,26.646037,-15.166357,-116.65877,-51.446852,-614.513269,-0.185881,-0.081974,-0.979147,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day06_0653.jpg_L.png,day06/0653.jpg,day06_0653.jpg_L.png,left,506,327,599,419,64,0.4,848.0,6.0,0.003046,0.18974,-0.077617,-65.948421,6.651796,463.037629,-64.179528,29.448069,462.939021,-73.385041,-0.443695,-16.086515,-9.205513,-29.891764,-479.025536,-0.019176,-0.062269,-0.997875,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day08_0516.jpg_R.png,day08/0516.jpg,day08_0516.jpg_R.png,right,539,314,629,404,64,0.4,493.0,552.0,-0.105248,-0.06736,-0.043764,13.880998,-3.590738,472.586942,14.959678,19.125954,470.221116,6.858246,120.830523,-26.000747,-8.101432,101.704569,-496.221863,-0.015992,0.200758,-0.97951,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day16_0680.jpg_R.png,day16/0680.jpg,day16_0680.jpg_R.png,right,575,288,648,361,64,0.4,735.0,325.0,-0.409171,0.056755,0.066256,25.428152,-21.354379,581.545236,23.69537,-0.425114,572.502445,-47.56824,70.639336,-20.253638,-71.26361,71.06445,-592.756083,-0.118528,0.118197,-0.985891,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day22_0028.jpg_R.png,day22/0028.jpg,day22_0028.jpg_R.png,right,561,318,660,418,64,0.4,486.0,316.0,-0.424616,0.075093,-0.006039,27.323539,0.973253,420.241416,27.098454,21.808339,410.825616,7.973884,68.022997,-24.477533,-19.12457,46.214658,-435.303149,-0.043647,0.105473,-0.993464,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day16_0477.jpg_L.png,day16/0477.jpg,day16_0477.jpg_L.png,left,788,324,905,442,64,0.4,165.0,134.0,-0.026478,-0.088848,0.064476,47.738519,5.260011,355.601389,46.294282,28.069541,354.931824,79.254166,26.534084,-28.73599,32.959884,-1.535457,-383.667814,0.085591,-0.003987,-0.996322,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day06_0695.jpg_R.png,day06/0695.jpg,day06_0695.jpg_R.png,right,485,279,561,355,64,0.4,867.0,319.0,-0.052193,0.147137,-0.061593,-23.096271,-27.980754,542.299676,-21.782142,-5.190082,541.008519,-77.032624,69.61694,-17.939445,-55.250482,74.807022,-558.947964,-0.097507,0.132021,-0.98644,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day12_0024.jpg_L.png,day12/0024.jpg,day12_0024.jpg_L.png,left,692,368,782,459,64,0.4,1106.0,331.0,-0.150053,0.031468,-0.022558,22.965348,25.284987,495.706596,23.425199,47.887293,492.281239,-130.337784,72.880123,-13.908597,-153.762983,24.99283,-506.189836,-0.290328,0.04719,-0.955763,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day14_0382.jpg_L.png,day14/0382.jpg,day14_0382.jpg_L.png,left,704,194,790,281,64,0.4,1142.0,525.0,-0.160058,0.108692,0.020666,27.484549,-63.608274,498.978239,26.816725,-41.040089,495.36717,-138.003586,116.362962,-14.640044,-164.820311,157.403051,-510.007214,-0.295053,0.281775,-0.912988,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day10_0473.jpg_R.png,day10/0473.jpg,day10_0473.jpg_R.png,right,528,395,610,478,64,0.4,190.0,339.0,-0.154853,-0.019669,-0.034356,3.379168,37.727919,535.298611,4.196132,60.305904,531.780662,74.063585,72.450856,-29.733418,69.867453,12.144952,-561.51408,0.123446,0.021458,-0.992119,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day17_0575.jpg_R.png,day17/0575.jpg,day17_0575.jpg_R.png,right,542,333,631,422,64,0.4,970.0,213.0,-0.347551,0.141749,-0.054922,15.664264,3.548885,455.145097,16.333665,25.015349,447.299616,-100.215362,46.155412,-15.428001,-116.549027,21.140063,-462.727617,-0.244006,0.044259,-0.968763,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day02_0074.jpg_R.png,day02/0074.jpg,day02_0074.jpg_R.png,right,626,522,706,601,64,0.4,718.0,540.0,-0.191003,-0.182891,-0.050995,56.341147,113.078324,579.616982,57.89006,135.499219,575.408288,-43.368489,118.691262,-22.043753,-101.258549,-16.807957,-597.452041,-0.167037,-0.027727,-0.985561,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day17_0145.jpg_R.png,day17/0145.jpg,day17_0145.jpg_R.png,right,498,248,602,352,64,0.4,155.0,355.0,-0.349081,0.043191,-0.028906,3.199399,-27.022792,400.294029,3.676124,-5.54597,392.462834,81.903358,75.945099,-30.447388,78.227234,81.491069,-422.910222,0.178708,0.186165,-0.966129,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day17_0961.jpg_R.png,day17/0961.jpg,day17_0961.jpg_R.png,right,584,317,678,410,64,0.4,190.0,233.0,-0.208587,-0.158346,0.018093,36.420633,0.941532,477.248611,36.387106,23.308261,472.50129,73.863143,48.739837,-28.995137,37.476037,25.431576,-501.496427,0.074426,0.050506,-0.995947,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day10_0398.jpg_L.png,day10/0398.jpg,day10_0398.jpg_L.png,left,768,356,867,455,64,0.4,631.0,334.0,-0.304169,-0.036449,0.07303,48.030227,14.61263,415.858219,46.513575,36.368165,408.987612,-24.345796,72.400622,-22.106701,-70.859371,36.032457,-431.094313,-0.161646,0.082198,-0.98342,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day07_0277.jpg_R.png,day07/0277.jpg,day07_0277.jpg_R.png,right,542,401,660,520,64,0.4,631.0,246.0,-0.140737,0.341284,-0.045446,19.991872,38.922735,402.937232,20.464378,61.540561,399.61768,-24.5122,52.716003,-21.493788,-44.976578,-8.824558,-421.111468,-0.106177,-0.020832,-0.994129,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day03_1010.jpg_L.png,day03/1010.jpg,day03_1010.jpg_L.png,left,726,307,833,414,64,0.4,520.0,705.0,0.007878,0.28639,0.013162,30.657314,-1.773711,410.471219,30.386086,21.088629,410.691695,1.123077,155.120318,-26.601569,-29.263009,134.031689,-437.293264,-0.06385,0.292449,-0.954147,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day04_1196.jpg_L.png,day04/1196.jpg,day04_1196.jpg_L.png,left,654,363,748,457,64,0.4,794.0,216.0,-0.085228,0.149961,-0.030473,2.056082,22.026067,456.022726,2.603554,44.797657,454.031817,-60.93897,46.400164,-18.478767,-63.542524,1.602507,-472.510584,-0.133278,0.003361,-0.991073,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day16_0144.jpg_L.png,day16/0144.jpg,day16_0144.jpg_L.png,left,677,314,762,398,64,0.4,467.0,682.0,-0.267395,0.001426,0.003832,15.698997,-4.522623,515.561697,15.608088,17.529654,509.520375,12.905427,149.847095,-27.35378,-2.702661,132.317441,-536.874155,-0.004888,0.239295,-0.970934,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day18_0431.jpg_R.png,day18/0431.jpg,day18_0431.jpg_R.png,right,466,242,559,335,64,0.4,448.0,685.0,-0.233145,0.07663,0.000803,-15.435635,-33.336218,432.616371,-15.657042,-11.089532,427.339563,17.150552,150.472139,-27.701764,32.807594,161.561671,-455.041327,0.067786,0.333816,-0.940198,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day26_0171.jpg_R.png,day26/0171.jpg,day26_0171.jpg_R.png,right,558,363,639,444,64,0.4,231.0,538.0,-0.122125,0.084047,0.029721,19.50824,21.308096,516.509132,18.714136,43.992843,513.755877,65.291593,117.06425,-30.413614,46.577457,73.071407,-544.169491,0.084529,0.13261,-0.987557,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day17_0907.jpg_L.png,day17/0907.jpg,day17_0907.jpg_L.png,left,723,269,830,376,64,0.4,916.0,325.0,-0.104592,0.184298,-0.001488,28.720491,-16.409998,408.131696,28.534703,6.330389,405.754926,-87.954604,71.077763,-17.137691,-116.489307,64.747374,-422.892617,-0.262721,0.146026,-0.953758,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day09_0943.jpg_L.png,day09/0943.jpg,day09_0943.jpg_L.png,left,710,174,813,277,64,0.4,1240.0,385.0,-0.252086,0.076159,-0.074427,25.569991,-56.696954,426.442169,27.032483,-34.616858,420.685503,-160.13497,85.283902,-11.977869,-187.167453,119.90076,-432.663372,-0.384785,0.246496,-0.889483,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day16_0335.jpg_L.png,day16/0335.jpg,day16_0335.jpg_L.png,left,671,453,739,522,64,0.4,973.0,742.0,-0.474437,0.031062,0.038469,17.485788,76.792532,628.109745,16.473863,97.116017,617.681862,-99.884433,164.494084,-19.060796,-116.358296,67.378067,-636.742658,-0.178797,0.103534,-0.978423,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day03_0612.jpg_L.png,day03/0612.jpg,day03_0612.jpg_L.png,left,699,534,786,620,64,0.4,698.0,768.0,0.089054,0.052459,-0.082356,31.262559,114.926754,524.255779,33.193489,137.623803,526.236748,-38.47477,169.643876,-23.976058,-71.668259,32.020073,-550.212806,-0.12895,0.057612,-0.989976,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day28_0547.jpg_R.png,day28/0547.jpg,day28_0547.jpg_R.png,right,487,340,586,439,64,0.4,576.0,647.0,-0.096989,0.05471,-0.064031,-3.443265,8.419906,413.534521,-2.043796,31.130712,411.282961,-11.481827,142.28201,-25.233554,-9.438031,111.151298,-436.516515,-0.020948,0.246704,-0.968864,p00
